50979	51752	50311	50868	48492	48467	54464	58811	60401	61584	62093	60975	59469	56816	58260	60858	60409	60829	59838	59020	59394	55447	53637	48339	47141	40283	37206	34184	26777	25257	21463	19188	21285	19768	21343	17969	15125	14574	16309	13914	12843	11751	8765	6292	2530	1587	1960	1779	2068	3472	3557	3318	6354	5148	5525	6618	10259	9593	11081	14604	12933	10260	6624	2740	2723	2686	3651	4422	6190	5724	7897	10512	16778	23322	33436	40646	45734	54517	56135	57566	57831	59859	59944	61212	61343	62606	62272	62797	63246	63255	64009	64753	64602	63994	63177	63007	63668	64513	65342	65232	65128	65070	65083	64981	65388	64859	65085	64736	65240	65191	65201	65321	65144	64506	64528	62313	63089	62954	62906	62661	60864	56193	49788	45965	39257	36673	30795	22665	16868	10103	7355	9695	10549	10663	9117	9876	12355	16598	19583	22721	24753	23412	21081	20043	15718	13275	14051	16384	18487	16201	15783	10206	13481	14501	13250	9994	9640	9198	7013	9093	10441	11815	11908	10089	10661	12079	14616	19351	23704	28813	29953	31682	34949	43300	47150	51946	55850	56948	59297	58887	59167	57316	58075	58725	58424	59207	59172	59854
54598	52930	53246	50537	49840	54478	56536	59522	61502	63180	63188	62133	59851	58702	59406	61466	61360	61736	59286	59499	58496	55294	54209	49246	47859	37472	32433	27037	26263	19732	19399	21903	18259	21028	19959	24099	16365	14611	15288	18930	14251	13185	6472	4911	3341	1729	1804	1736	2883	2432	4484	6324	5411	5940	6727	8601	8868	11354	14073	11968	13176	9779	6377	3889	2914	3352	3549	6226	5568	6398	10807	13268	16510	26788	34681	42556	50934	54899	58693	58154	58350	60539	59615	62355	62763	61249	63254	62194	63603	62681	64891	64496	64751	62760	62511	63672	63574	64950	65007	65233	65280	65435	65318	64791	65424	65175	65011	64844	65000	65216	65286	65277	65050	64861	63365	62769	61879	63565	62523	62579	59648	52594	48683	43601	37349	30278	24600	17833	11924	8360	9957	10001	9609	10466	9537	8513	14191	14746	19252	18653	22516	21346	20885	16734	14941	12878	13029	15084	17440	16110	14687	14446	12107	10439	10598	12112	10678	7965	8675	8484	9013	10800	11240	9345	10296	12934	15319	17634	22964	24208	30534	31447	40245	42480	47946	54166	56084	58786	58681	59956	58897	57827	57080	57713	59063	59129	57851	58799
50749	53646	51266	49550	49084	52620	53109	59867	60860	62680	62347	61211	58046	56332	59087	58976	60150	59705	60424	57858	57029	55348	51932	50528	45278	39771	33303	28690	22263	20666	20376	17755	20214	22582	21465	18877	16187	15755	15782	18329	16387	11499	8610	4798	2979	2082	1970	2181	2751	2624	3646	5458	7682	7111	7990	7278	10437	12205	13807	13604	14797	8833	5555	3816	4655	3161	2534	5485	5921	6252	10827	13193	21621	26944	35885	43701	47650	54982	57395	59085	57463	59209	61829	61371	61000	62123	62067	61572	63026	63666	64762	64979	64556	64056	63480	62676	63645	64889	65003	65460	65151	65304	65088	65067	65320	65067	65259	65137	65115	64829	65345	65170	65022	64629	63996	63021	62686	63029	63784	63155	60136	57011	51500	46310	39819	37028	30560	21873	16942	12382	8223	10035	12473	9770	9547	12105	14362	16097	17010	23873	24509	24771	21055	19691	14867	12974	12576	12827	15720	15829	16971	11146	13423	15975	12593	13989	10889	11894	10370	10252	11008	13108	11724	10368	10799	13052	18238	20378	24678	27856	30002	37277	39263	44827	46689	53250	55438	59797	57456	60233	59281	58648	58228	58980	59373	60219	58868	58584
49516	51362	48964	48885	49164	52594	52356	56926	60118	62669	61930	58907	58579	54551	56568	58370	58799	59832	58576	57706	57646	56838	54008	50009	47595	40109	34300	30071	25020	23763	18942	22201	18823	22181	19643	21963	15031	15509	16499	14875	17576	15398	8487	5078	3045	2136	1807	1701	2268	3177	4032	5368	7062	6461	7623	7887	11249	10700	12926	16482	10049	11330	5849	4782	3974	4538	3685	3818	6333	7376	8898	12015	20041	27502	34474	39431	51796	54256	57706	57561	58138	57405	60537	60510	62042	63247	63051	62409	62079	63948	64497	64985	64616	63456	63302	62906	64160	64818	65334	65139	65223	65241	65197	65260	65154	65288	64782	65367	65417	65176	65205	65211	65476	64578	64458	64302	63121	62779	64086	63426	61754	57057	53788	49242	43970	36041	30565	26237	15040	12648	10255	10402	11637	10875	11126	12792	11044	15563	16796	17259	26086	24363	21573	19450	17433	14992	15008	14002	16337	16923	14455	15138	10589	13283	11694	11306	10538	10057	8509	10744	10162	11530	10664	9593	9792	13808	15174	17762	23741	28830	30280	35444	39597	42099	49983	51433	58018	59954	60656	60655	58819	59073	59471	60610	58495	60889	59204	60369
53648	53442	54567	53625	53077	52860	56766	60078	62235	62256	62734	60959	59322	57826	60566	60965	61818	62275	61346	59928	57654	58071	54181	51114	48405	41385	32554	29652	23194	23836	18719	21872	21727	21197	19140	17318	19412	17064	15093	16899	17248	13480	8545	6230	3594	2379	3082	2439	3134	3778	4196	5929	7288	8412	7701	9293	10764	9774	13688	14305	13202	11205	7264	3734	3717	2983	3341	3392	6521	4804	6801	12059	20089	26206	29812	41524	50306	54221	59155	56471	58322	59203	61330	61669	62456	63132	62856	61438	63349	62629	64764	63876	64474	64488	62700	63828	63608	64679	65446	65086	65217	65307	65026	65288	64444	65339	64949	64862	65278	65241	65138	65418	65267	64933	64098	64141	62669	62813	63300	64102	61800	58664	52460	47404	42079	33370	29636	22613	15715	10613	8552	12588	15203	13460	13032	12923	11301	12801	15639	19769	21545	20912	20914	17333	16535	16453	12978	14962	14742	15863	14159	12167	13265	12417	12313	11505	10455	6201	6992	6443	7360	12403	10206	9810	8829	11714	15564	16932	20338	23913	27505	32477	35053	42342	45119	51821	55495	60306	60525	61228	60330	60061	58821	60189	60373	59877	59337	58448
52656	54545	54978	53278	52710	54984	56345	59911	61109	62512	62746	61435	59908	58097	59122	59243	61794	61445	61295	61088	59178	57939	55479	50959	48273	41760	32082	26321	22841	20155	21707	23974	21156	19351	16795	16901	15256	11749	14494	16279	18053	13817	9827	5152	2960	2565	2133	3466	3129	3924	4591	4439	8202	7881	9234	8439	8340	9213	13687	12089	13303	10278	6903	3461	3349	3999	2881	5155	4645	5381	6675	10960	17799	23491	29924	39642	46112	54235	57349	58474	58614	60563	61002	60866	62665	62353	61991	61618	62740	63667	64461	64689	64625	64066	62804	62421	64135	65103	65412	65354	65327	65474	65357	65447	65271	65091	65161	65125	65442	65287	65484	65504	65382	65045	65015	64127	62335	62631	63716	63876	62438	61815	54266	47611	41025	38082	31486	25635	18845	12446	10648	11934	16159	15551	14113	13092	14493	15009	15823	19933	22281	25234	23116	20218	15486	13721	14664	14840	15099	14854	11880	13003	12206	13080	14790	12551	10590	10485	8057	9286	11207	12379	12525	10418	10379	13539	16671	16488	24590	25266	31201	35196	38115	42605	48870	52549	56486	59830	61009	60911	59464	60283	59342	59188	61073	60611	60398	60573
51742	54213	54245	50695	49855	52145	55823	58153	60888	62338	61993	60030	56934	56079	56878	58943	61327	62049	61055	60613	58719	57488	54717	50081	47054	41309	35847	25815	24051	22951	24184	24396	21718	20804	18472	13645	14060	11925	14678	18594	16298	13762	7594	6880	2682	2762	2607	2957	2525	2894	3140	6133	7512	8101	6373	7403	10159	9901	15213	15181	14271	9385	6829	3555	2679	3839	2950	3404	5162	6145	6224	10580	19472	25007	33223	40975	50584	52089	57123	58502	59857	58405	60041	60533	62095	61630	62723	62123	63361	63934	64818	65059	64889	64829	61964	62734	64030	64604	65298	65219	65448	65207	64962	65169	65339	65209	65003	65401	65372	65400	65446	65495	65220	65034	65173	64208	63344	63276	63970	64096	62347	60367	54609	46261	42147	33793	28694	27107	19422	13993	11599	14195	13794	17522	18447	15815	15520	17872	20037	19479	23913	24582	18803	18675	14598	14225	16501	13601	15760	14263	13908	14711	14502	13933	14243	13921	11135	10050	7790	11201	13808	11865	12559	11141	10694	14942	15613	18565	24985	28468	31712	36741	40789	44452	48492	53220	59406	60911	61812	59227	61062	60230	59554	60315	59763	61905	60316	60508
51459	56507	52721	53270	54095	55844	56524	59373	62864	62879	63065	61056	57257	58762	56840	60111	63357	63469	60915	59879	58701	56681	53063	49838	43355	37883	30905	25025	24346	21580	22986	23144	23320	21142	18342	14293	12510	14702	13862	15829	14570	12519	11149	5090	2929	2771	2712	2418	3530	2489	4475	6427	7738	7736	8717	9972	9164	10528	12587	13514	12958	9473	8357	3917	2350	4119	3361	4483	5071	6951	7694	11873	19014	25013	31883	44029	49259	51885	56990	57301	60012	59708	60608	62342	62529	62293	62423	62833	62836	64262	64833	64461	64986	63383	61379	62942	64904	65090	65351	65387	65421	65369	65341	65402	65408	65304	65265	65322	65371	65383	65435	65411	65308	64716	65033	63281	63243	62383	63639	62607	61917	58097	52347	44440	37767	31767	27709	19719	18405	13972	10287	11556	16277	12744	14864	14711	13315	16201	20395	22241	23002	23473	21642	18082	13090	13262	15101	14464	16735	15056	9639	10214	9551	12288	8925	11235	10391	6837	10347	6668	10108	9043	10358	9075	9115	12754	16606	18664	22805	25094	27764	34080	38557	44445	48722	53122	58187	61068	60850	60868	60735	60781	59154	60296	60455	59297	60389	57953
54781	55165	55951	54626	54597	56400	59059	59155	62097	63547	62913	62664	59379	57167	57609	58665	62106	63405	62026	61409	58520	57604	52790	50047	47356	39713	33959	24502	21117	19238	20999	20050	24289	19999	19426	15009	12447	10686	13401	14205	18928	13395	7981	8086	3507	2685	2213	2511	2075	3338	4534	6144	7570	9488	9987	9481	8935	13973	12841	12571	13938	10111	5837	3427	2720	2868	3687	4233	3857	4244	5969	9997	17073	24815	31818	38784	47956	53123	56601	60234	60098	59757	61320	61423	63312	62880	62675	62704	63990	64600	64666	65071	64576	64670	62761	62524	63587	65122	65358	65422	65311	65311	65354	65252	65355	65433	65413	65011	65259	65102	65369	65243	65338	65082	64850	64260	62550	62744	64007	63549	63185	58909	54185	43782	38196	32244	27784	24465	18822	12283	9861	12052	13793	15230	14627	13125	13390	15357	17199	19832	25962	25168	22972	17104	15954	13072	13072	13982	16263	13989	11397	10443	9834	13005	14505	13234	12646	11481	8345	11745	10721	11985	11078	10269	9913	12763	18476	20645	27147	28123	28882	35511	37908	41922	48511	54662	58642	61049	60398	60946	59086	60842	59724	60969	60999	60530	60357	60947
49694	50869	53456	51940	52958	53629	56151	58014	60829	61495	62297	61871	59967	54951	54042	58266	60596	62451	62240	61083	58219	54564	53051	49688	48110	42729	36341	29404	22631	21879	20053	21111	22013	17438	21029	16359	14865	12095	13969	16340	14098	11743	9759	5936	3737	2322	2375	2252	2294	3195	3464	5497	6698	7486	9361	7772	8308	10488	11110	15505	13388	11070	6955	4098	2589	2518	4563	4260	4929	4629	3768	9363	15488	20509	29947	36733	47125	51987	58146	58499	58698	60971	61046	61678	61673	62029	62610	63350	63202	63712	64829	64662	64551	64316	62616	63226	64289	64507	65339	65364	65398	65066	65104	64981	65368	65186	65342	65470	65184	65424	65504	65417	65426	65371	65142	64327	63205	63075	64186	64077	63534	61273	54693	47294	40785	33111	32371	29657	25111	15815	12089	11453	12644	12951	17075	14847	17640	17484	21495	21539	22108	25529	21723	19877	14688	13059	14946	15403	11681	14283	13224	9323	10593	13118	13430	16011	14347	12127	12166	10173	12289	14619	14610	11126	11014	11654	15668	21694	25832	31131	33850	35643	42160	42395	49682	54581	57833	61552	61115	61373	61540	61636	59582	60374	60644	62600	60228	59905
52886	55389	52703	54555	52558	55440	55830	59206	59783	62577	62714	61218	59203	56964	56023	57015	60199	62044	62200	60872	59209	53738	53936	48998	44300	40209	32310	26721	22653	20537	22784	21364	24473	20036	20721	17344	14070	11925	13595	16988	15355	13284	9038	7648	3139	2882	2170	2708	3044	1883	3347	6411	7073	9125	9989	9337	11887	10770	11426	12808	14275	7985	7539	2815	2885	2410	2546	4879	4985	4951	4514	8629	16124	25036	29784	40919	45009	54173	56918	58641	59387	60767	59883	60354	61848	61951	62599	63009	63296	63938	64660	64962	64759	64418	62601	63087	64965	64972	65417	65473	65282	65289	64804	65394	65376	65293	65082	65324	65434	65139	65317	65394	65177	65129	64462	63424	63555	63126	63433	63038	61836	61048	52298	47916	37640	33474	25336	23189	16919	13690	11679	12558	13765	14187	12340	14899	16057	19303	18789	22743	20851	22987	18284	15713	14502	13697	11859	14260	13593	12355	11531	11219	9623	11261	11557	13459	10271	9849	9722	9858	9389	9215	10446	7768	7658	11186	17131	20621	24803	25841	31824	35883	38595	44263	51402	56575	59524	61082	61259	62002	60762	61452	59742	61603	61799	60857	60060	58634
53558	55998	55435	56504	55318	57190	59377	60742	62991	62989	63687	62861	58967	58314	58845	59474	60401	63071	62778	60158	56669	55955	49280	46998	42950	36817	33342	23501	21551	18331	17087	20800	21140	22642	22580	16217	13263	12770	14921	13977	12879	10551	8535	5591	3706	2375	1997	2091	1685	3188	5350	5162	9266	9347	9442	9580	11536	12816	11517	12108	12961	7981	5260	3768	4027	2254	3411	4142	4837	5305	6266	9212	18356	26499	33889	42651	50145	55857	56798	58562	60715	60928	60962	61916	61464	62529	63585	63156	64101	63141	64966	65090	64735	63617	62941	63868	64479	64911	65393	65467	65207	65105	65373	65091	65369	65286	65351	64962	65087	65260	65450	65479	65387	65012	64080	63961	62728	63755	63282	63215	61751	58471	52034	44571	37776	31042	25702	23451	19190	11764	12364	11673	11620	12058	13550	16157	17461	20150	17896	20415	20753	23482	18698	16719	12681	13236	14431	15473	15389	13736	9549	9370	9884	13802	13283	13067	11581	10950	8642	9472	9045	10675	9777	10037	8022	13518	17038	18187	24814	25059	32315	33761	41727	46262	49825	56917	60163	61422	62607	61310	61269	59437	60406	61032	60203	62011	61471	59608
52252	52482	52138	53853	53956	54314	56884	58418	60935	62132	62176	60768	58130	53467	57463	58041	61115	62796	61794	58745	58054	52300	49468	47040	46429	40491	35218	27861	22610	16901	18918	18821	18498	19021	19816	17278	12618	10606	11830	11669	11221	12432	8926	7374	3104	2044	2769	1893	2011	2575	3506	7565	7509	8281	9745	9399	10859	11251	14052	15729	11432	8752	4959	3565	2639	2429	2945	3352	4598	3809	5857	9294	17253	26352	30738	41986	49483	54274	56799	57371	59422	60008	61229	61966	61875	61750	60939	63144	63788	64282	65239	65179	64596	63951	63082	62751	64380	64894	65473	65401	65307	65376	64925	65435	65333	65343	65123	65236	65345	65504	65504	65466	65365	65361	64471	63829	63604	63436	64068	64363	62844	59322	54525	48053	37602	34120	29666	23112	21200	13193	11535	14292	14804	14283	15810	16316	17347	19950	19966	19683	23094	22294	19891	15670	12537	14022	14189	18482	16634	14306	10618	10565	11663	13985	17165	13860	12179	12423	11376	12519	11166	10325	11769	10511	11348	13042	16559	19080	23396	30095	31762	37283	44564	43869	51001	55890	59548	60684	61329	61776	59269	60651	60993	61617	61704	62428	62172	61406
54114	54024	55873	54200	51577	55768	59379	58337	61742	63722	63153	61724	59589	52776	54073	58803	60242	62539	61618	60225	58181	53323	49840	46612	44039	40476	35082	26632	22019	18804	17726	16728	16316	20115	18881	18360	14634	12315	10388	13090	13312	12118	8206	6243	3509	1746	2680	1789	1878	3225	3298	7090	8387	7786	9524	10273	11511	12520	14332	13559	12928	9558	6458	2322	2718	2276	2862	4281	4480	3590	5831	8648	14799	22069	32374	41331	49599	55876	57731	59682	58922	59324	61934	61034	62335	62332	62733	63095	62875	64419	64835	65060	64374	63766	62945	63221	64249	64605	65115	65432	65442	65468	65340	65261	65474	65326	65313	65293	65285	65455	65450	65410	65326	65357	64662	63946	64069	63852	63992	63236	62897	60085	54990	49189	39363	33191	28203	21184	16539	13012	12396	12685	13716	14971	14463	14179	17383	17644	20649	20636	21437	22640	20145	18663	15744	14836	14413	14150	12711	12393	10070	10216	10284	13932	12710	10739	12086	7973	8257	10146	9263	10457	8013	8574	8600	12261	16831	17412	21898	24715	34201	36698	40214	44319	48350	54582	58248	61193	61920	61923	60338	59687	60080	60747	60963	61573	60616	60774
