3993	5650	6594	6356	8093	6606	5058	5175	3945	6891	6859	6112	5656	7233	5973	3362	4610	1758	2155	2784	2425	4771	8080	10355	18480	19691	13175	8176	12315	22817	15253	6987	13707	27586	33741	42414	48020	47665	49005	49418	35375	39881	48560	53511	54215	51506	55596	60550	62873	62300	62787	62427	59311	53864	43923	30649	17634	17233	17639	17705	14738	10181	4523	2595	2539	4570	8052	10092	12765	13495	5672	4461	6536	8688	16485	35455	52111	59186	59878	62755	62032	62590	64166	63348	63839	65000	65167	65048	64808	65166	65185	65102	63890	61333	62695	53143	38097	22793	13133	8241	8215	10737	14566	22610	20340	16148	16151	16028	11396	13315	10727	8607	10722	11203	14108	21680	29421	40628	49272	57715	56855	56901	56981	57532	54702	57797	52891	47449	56921	56135	44470	43590	43642	45763	41575	31148	31700	40147	39574	44533	48525	29781	27255	41492	29810	11187	5123	4917	5097	3132	2911	3403	2721	2300	2994	3044	2877	3286	2433	2785	3213	2266	2675	3709	4902	5375	4657	4731	6061	7247	9754	8242	6640	8651	7149
4977	6033	7671	6729	6532	7605	6489	4607	5091	7026	4872	6688	6537	4118	6824	3158	3809	4556	3630	2457	3909	6207	9445	9753	15870	22518	15947	8319	14657	24192	14449	8059	16871	27208	37017	43313	50645	45245	46785	51702	38022	42088	52626	51930	55369	50925	53984	62624	62745	61751	61057	61527	60094	55430	44837	27532	21885	18445	20132	17236	14268	9046	3301	2036	4088	5933	7824	9948	12344	11264	4694	3772	5816	9688	17174	35354	51652	56702	58777	62025	62770	63351	64504	63802	62945	64715	65209	65123	65076	64900	65039	65255	64078	61369	62055	52897	40004	24453	14470	8467	8621	9404	16214	22196	18958	13487	15934	17774	10771	13198	9088	8023	9201	9212	13052	20445	31238	39572	48849	58987	59910	58626	58534	57434	56353	56953	51610	50223	58960	54314	44954	42731	42614	45836	40084	30630	28508	31352	37181	42462	46862	32035	33321	41245	29153	10644	5327	7354	3443	3023	3110	3747	2243	2076	3717	5141	3361	3004	3008	3393	2555	3468	2545	2734	4372	4570	5537	5170	6465	6719	10054	8480	9317	9733	10846
3855	5343	8511	7209	6581	6778	6070	4553	4980	5552	5492	5136	5949	4653	4986	3334	3584	3282	2859	2535	3786	5487	9910	13152	19894	20655	14933	8981	14592	23495	13946	6758	14357	29638	34189	45019	50196	48121	49497	51616	37251	39486	53005	51578	53450	52142	54247	61346	63117	58337	60298	61694	58997	52402	39151	27513	19868	21543	22784	16397	15627	11201	3484	2150	3430	5402	8647	11453	12731	10602	4049	2423	4864	9836	17617	36470	51720	57797	60404	61781	63673	63345	65025	63596	63907	64832	65353	65108	64922	64769	65198	65281	64007	62416	62870	55656	43210	26874	15147	8608	8933	9568	14024	20240	18889	14403	14712	15101	12700	14608	10282	8525	9809	9432	12572	23969	30891	39138	52181	57593	58031	58919	57650	58093	57676	58716	54078	51140	59867	56243	45185	43444	44652	44708	41021	35371	25476	32258	38449	45036	42245	34422	34401	38242	26852	10778	6641	6125	3814	3403	3299	3005	2957	1937	1969	3112	3740	2686	2836	3600	4313	2667	2581	3615	4354	4907	4501	7092	7250	8777	8650	7744	10509	8850	8792
5291	6816	7852	7187	4617	4732	5012	5104	3705	4973	4477	5097	6054	4155	5358	3483	2547	3539	3112	2414	3762	6487	10992	12132	13602	19383	13440	10160	15069	23106	13518	5148	12707	28288	36436	43969	50466	44129	48200	48381	35904	40777	50250	52841	51276	52559	52902	60592	61566	58358	60902	59573	57826	53406	42476	25902	23057	21079	18668	15408	17745	10451	3845	1963	2875	5755	6804	8520	12481	13149	5550	3830	4652	7171	17908	34988	51179	57859	59692	62309	63535	62696	64248	63587	62917	64722	65319	65224	65348	65260	65075	65125	64204	63358	63582	58262	44117	32009	15546	10409	12207	12001	14180	21780	24360	15789	14836	16188	11058	14289	8762	6418	10333	11383	14936	20298	29145	39636	52895	57588	59049	58732	58894	60401	58489	57523	54858	52917	59186	55533	45074	47240	47566	44638	42476	35769	23879	31439	41608	44439	39581	36624	35814	33690	21188	12969	8287	5055	4069	2801	2920	2547	2191	2529	2379	3261	4401	2966	3017	4130	3363	2815	2342	4459	4093	4838	5119	6156	8353	8511	8570	7949	8438	9557	9244
4586	5026	7244	6642	5275	6256	5470	4621	2912	4378	3845	4554	3885	5473	3874	2989	3238	3679	2728	2941	4077	6024	9416	10104	13465	14606	12306	6076	13075	26966	16308	5917	11693	25036	34015	41275	49129	49060	50976	54110	39451	43275	54095	50651	54106	54919	55287	61533	62493	59457	61060	62367	58943	53194	44063	26531	22177	21365	18838	12832	16688	11045	4206	2572	2707	6468	9325	9154	11558	13179	5282	3077	4718	6101	17660	33515	50375	56459	60367	61732	62569	61546	64638	63981	62627	65037	65400	64742	65295	65179	65179	65405	64735	63176	63009	57294	40594	27024	17193	11774	13937	14350	14855	19934	20072	14386	14831	13852	11577	10858	9448	7029	9563	11177	12839	20827	28214	40643	53322	58653	61858	59340	60248	60028	57488	56982	52883	52560	59093	54695	48033	45351	41144	43488	40037	29530	25798	36978	38077	47396	44815	37776	37176	36027	23394	14545	8076	5329	4042	2242	2099	2150	2623	2722	2248	2274	3111	4236	3267	3616	5270	3581	3851	4827	5364	5255	5655	6803	10645	10443	9533	9509	9326	12007	8224
5086	6910	6696	8123	8098	8113	7554	2643	4293	4310	4638	5581	5513	4752	5364	2270	2504	2379	3964	1639	2788	4812	10114	8872	11808	14229	11940	6551	11764	25934	13829	6373	13911	23960	35790	45213	48649	49468	52253	52573	40727	44362	54497	51453	55621	53987	57622	61306	63772	59538	61323	63129	58022	50807	41322	27706	22446	25608	20599	16116	15509	11934	3133	2540	2574	6370	9414	9520	13714	13252	5096	3594	4140	7243	16309	32787	50746	59078	60828	61354	63552	63270	64819	63897	62937	64967	65314	65089	65243	65411	65183	65354	65097	61782	63478	57379	39352	26569	17286	11392	14168	14256	18430	20663	21470	13966	13650	13268	7777	12865	7416	9618	8686	9930	11926	24926	30401	41075	53212	60022	60517	59475	59644	59630	58433	58709	52991	51252	58863	55685	46694	46917	43616	45247	41593	24616	29970	39509	40215	45082	38825	40080	39464	34709	22538	12339	6000	3496	3523	2670	2582	2396	2362	1828	2313	1989	3335	2894	2879	3020	4484	3943	3333	4739	5507	5304	7763	6971	9017	8545	9917	10186	10476	9929	9737
4264	6637	7056	7744	6923	7914	5431	6097	5028	5384	3523	3838	6081	6555	2952	2826	2160	3434	4424	2522	3344	4261	5908	7426	9605	16183	11576	5836	11682	22068	10314	5705	14723	25170	35441	44749	49638	46601	52078	53253	39871	44994	55749	52439	54260	54002	57999	61816	62550	58426	58754	61950	59667	50093	41506	28187	21116	19846	20235	15673	14523	9800	5399	2940	3352	4589	10221	10198	13172	11201	5216	2826	3308	5652	16295	33576	51579	57295	59714	61286	62820	63273	65009	63672	63070	65070	65403	65167	65226	65267	65180	65458	64107	62707	62779	58144	42509	30588	18274	11726	13183	14550	19595	20552	17584	14338	16904	14533	9307	11972	11482	9917	9836	8567	14780	23618	30881	42662	56188	60741	60981	60322	60544	59765	59149	59011	55222	54675	61491	55404	48607	48742	45896	45190	38447	26483	36090	38985	39237	47546	38528	32699	35210	27820	20455	13373	5606	3417	4357	2522	3875	2685	2218	2110	2679	1951	2013	2674	2908	3499	2945	3091	2031	4402	5077	5527	7058	6853	7388	7919	8453	6753	10506	10311	9862
3092	5273	7575	4994	7401	7018	5188	4613	6165	5473	5357	4339	4376	5046	5438	2401	1848	3461	4037	3059	3630	5717	6714	6801	12150	16389	14503	7207	12041	21550	10907	5239	10796	28425	31288	41698	50749	47452	52012	53661	39655	45542	53078	54066	54628	55334	58330	61786	64124	60148	60619	61952	58673	48411	41297	26848	16432	18168	18072	14338	12972	9846	5259	2920	2658	7245	8365	11089	13321	11913	4320	2825	4579	6817	17839	35668	50807	58566	60856	62232	62690	63538	64123	63603	63666	65189	65468	65050	65157	65290	65162	65300	64664	64018	63471	56813	44870	26701	17026	14491	15057	16633	19799	18204	19711	16779	13438	13390	10277	11060	8903	7571	8488	8176	10513	20747	30613	41832	53298	60751	61040	61347	62146	59847	58804	59424	56616	54824	59838	58030	48008	50179	42607	43357	39091	26262	30288	35138	35945	49176	43099	31183	36858	30818	20892	12359	3905	4071	3575	2905	4851	4176	2818	1840	1946	2402	2042	2567	4088	3017	5029	2434	2409	3607	4994	5579	8126	6103	7400	9149	9489	8204	8109	9926	10567
5827	6643	7470	6793	6518	5315	6836	4127	5685	4547	4636	4287	6266	6599	6189	4349	3430	3840	4670	3784	3852	5458	7704	7850	14800	21861	15616	7319	12892	22108	12194	5724	13901	25388	34019	43510	45550	47675	53272	54308	41966	43323	54124	53046	54838	56758	57372	61800	63132	58826	61598	62967	59088	50128	39201	24161	15832	20081	19648	15866	11612	10337	3579	3549	3918	5914	9262	10996	13430	13377	6996	3470	5068	5813	16814	36396	53498	57987	60990	61811	62461	63267	65004	63452	63690	65347	65370	65044	65375	65086	65394	65504	64395	63090	63732	59333	44907	25634	15818	11622	16543	14334	17405	17778	17245	14513	13598	14151	12245	13949	9119	7546	7794	8090	12954	18631	32231	41388	52395	60707	62719	59805	60813	60190	57703	60136	55557	55077	59141	58353	46951	48072	44317	43371	36956	28691	26192	31761	35130	45136	46075	33223	32849	34977	22082	10244	3520	4047	2594	3225	4758	5240	3493	1953	1721	1693	2440	1754	3391	3489	2026	2768	2663	3028	4641	4579	5222	7697	9287	10695	8647	8830	9507	11607	9056
3438	4862	6070	4243	5392	6395	5429	5160	4343	4395	3984	4424	4805	6330	5550	3903	4533	4705	4870	2817	3549	7755	8517	8644	16382	20677	15160	7451	12454	22913	12342	3748	12332	24022	29838	40255	46164	47260	48934	55218	41854	40548	52709	50513	53579	56779	56916	61702	62988	57229	60533	62561	59522	49837	41373	29259	16416	15503	22708	12615	16257	9844	4773	2468	3730	8653	13390	12023	14484	12483	5306	3654	3954	5477	19123	36529	53238	59849	60569	61213	63328	63292	64267	63993	63250	65203	65380	65354	65325	65369	65278	65420	64550	63736	64226	58303	43210	29286	18863	14398	16386	18227	17036	19074	20500	13098	12577	12475	8540	14986	10195	8464	9431	8605	14876	24800	32856	42611	53816	61961	61680	60879	61538	61461	59334	59762	56979	54760	61003	59238	51419	48287	46868	44727	44501	33588	20765	29253	30788	40903	44304	32557	31369	34695	22059	7252	5974	7096	3830	2585	3831	3986	3578	2078	2590	2505	1852	1907	2336	3119	3339	3298	3161	3375	4656	4227	4253	6596	7850	6224	8178	6877	8997	12206	7572
3048	5052	6074	7393	6827	5682	5453	4330	6552	6649	4360	5016	5400	4558	5189	5804	4850	8130	5712	4505	3096	6421	8966	11686	14689	18421	14883	9717	13725	22172	13321	5550	11219	23726	30994	36977	45823	46113	49719	55476	44225	47624	50518	54251	53348	56852	59269	61820	62375	60746	59292	64098	57707	51800	44734	31876	16886	17901	19954	14316	14092	13119	5407	2431	3998	8043	12523	14208	17385	14842	6707	3617	4722	7309	17268	36130	53920	60413	62018	61455	62160	62910	64916	64147	63388	64801	65147	65214	65466	65350	65440	65393	64025	63400	64250	57825	40132	29502	18367	17038	14466	15971	15751	20079	17947	12310	11566	14391	11791	14825	11700	9017	8752	7978	13148	20645	32122	40994	53121	61229	62688	61504	61024	61083	57224	60619	56183	52554	59753	58685	50420	47557	44531	44887	43965	28706	21400	30872	30972	40018	43796	34516	36306	33325	17256	6805	6509	5354	4616	3026	2663	3908	3263	2614	2166	2263	1726	1761	1418	2562	3068	2787	2626	3279	4352	4716	4175	6886	7840	9151	5601	6753	8212	7627	9425
2894	4692	6957	5295	6908	5784	6165	3424	4080	6838	5636	6145	4760	5304	4579	4372	5727	6910	7993	4691	5061	7772	10101	11929	16152	17306	13359	6613	14893	20276	11902	6455	13530	29718	29974	36824	44487	48668	52096	52751	42950	42779	52474	53423	55104	56966	57450	62954	63134	60625	61136	62618	58914	50499	46362	27872	17358	19621	16565	15011	15991	11559	4453	2148	4497	8766	12850	13767	17270	16166	6255	2741	5340	7851	19210	34550	53025	59059	60717	61611	61117	63232	64753	64103	63282	65052	65417	65418	65504	65316	65209	65298	63628	63074	64374	58987	37590	26262	17761	15406	19271	16301	14501	20310	17371	13063	12770	12772	9773	12472	8149	7283	9254	9664	12149	20213	28480	39934	51087	59778	62398	61384	62292	60871	57322	61412	56364	52842	59821	57411	50032	47242	45175	44748	40136	25348	26692	32417	31877	41171	42945	33392	34487	32121	14099	9118	8124	6913	4047	3121	3852	3967	2067	2318	2095	2478	2100	1875	1554	2006	2686	2973	2962	2643	3808	5270	4975	7372	7333	8593	4710	9195	9894	10926	11977
5447	4259	5376	6479	6597	6316	5746	4590	5034	6152	4589	5480	4341	4505	5012	5279	8403	8620	9095	4181	6029	8818	10648	10380	14092	15742	10743	7446	9962	18083	9083	4691	14846	27942	31206	39508	45072	50431	51988	55086	44555	44539	52982	55539	54173	56182	57801	62247	61664	56504	58375	63019	60454	48029	41450	31173	15474	16001	19208	13556	17249	11587	4518	3255	4165	8292	13240	16065	19097	13769	6160	3065	4740	8065	16312	39636	56784	59329	59977	61587	62645	63722	64710	63774	64037	65105	65303	65240	65386	65321	65367	65413	64039	62716	64167	57499	38428	26315	22009	16406	18904	14322	16197	17668	18472	10574	13494	13538	10301	10077	10261	8995	8625	11981	16221	22034	32221	40920	52283	61129	62625	61562	60809	61923	60030	60813	56779	52719	60388	56605	49079	51569	47956	46684	42309	27099	33338	35806	41287	43681	37935	39523	33884	31701	18808	11503	5204	3566	4226	3533	4284	3704	3529	2784	2699	2189	1935	1933	1880	2621	2875	2495	2552	4301	5210	3784	5687	6106	6991	8705	8093	7592	8992	10295	10319
3714	5895	5227	6590	4551	6562	6601	5151	4409	5767	5364	5745	5059	6005	5789	6902	8905	10893	8635	5626	5758	8217	10334	10282	11942	14729	10203	8097	11246	19404	10802	3959	15354	25878	33681	40548	50157	48350	51505	57057	41634	42660	52731	53744	53737	56911	58757	61706	62264	57055	57560	61125	58491	47184	42255	31290	13795	14837	17720	16447	15260	10688	5141	3419	3825	8783	11730	16425	16375	14941	6211	4076	4624	7917	19717	38040	55568	58654	61293	61492	62295	63063	65078	63876	64336	65353	65454	65302	65469	65201	65468	65223	64411	62470	63926	57254	34125	22957	16884	18103	20075	16904	15077	22526	18987	12908	12300	12462	9930	11525	8759	6755	10314	9769	15068	21836	31042	41169	51604	61877	62740	62622	62210	62548	60190	61004	55447	51724	58689	56139	49520	49783	44648	47209	41619	26202	35792	36784	36705	47041	34409	35599	34973	28381	23896	11638	3656	3158	3595	2545	4068	4212	2763	2646	2569	2208	1923	1816	1548	1563	3076	2797	3514	4345	4301	4314	5849	8361	6839	6000	8441	9044	8316	7909	7714
3738	4103	5182	5103	5458	5674	6582	5520	4537	6521	6668	6624	6533	6760	4620	5685	8011	10351	9430	5537	6516	8152	10470	9185	12922	16606	17198	9296	16171	17706	10502	6688	12995	25103	30852	41268	52806	48846	52586	58327	45680	44174	53716	55601	56598	57888	58153	61311	62316	58729	59964	63393	58858	51045	39872	27287	13386	15078	21162	17483	14310	11951	6554	4051	5087	7881	12844	17688	18271	15336	6911	5007	4636	8920	18940	39120	55732	59323	60798	61336	61810	62305	64765	63755	64109	65291	65485	65288	65245	65472	65374	65321	62764	63590	63747	54025	28180	17862	17015	17427	20585	18240	18348	18345	19505	10008	11706	11803	7893	10877	6933	4703	8040	10081	13905	24064	33072	44641	55690	62009	63162	61969	62203	62528	60239	61124	57418	52044	57686	56458	49677	49760	46943	43343	42469	27286	28631	33899	38564	50005	41082	29223	37168	30487	24968	12069	3309	4233	3468	2327	2501	3544	4170	3323	2654	2505	1595	2365	1622	2522	2026	2350	2626	2950	4618	4986	5737	6110	8028	7488	7761	8393	8872	6551	6703
3253	2638	4219	3363	3523	4013	6305	4080	5674	4778	5779	5427	5639	6338	5570	6325	8848	9275	11065	8154	7410	9139	9915	10347	15043	19871	14125	8535	10540	18787	9081	4075	14752	25489	33256	44256	51338	48871	53619	57638	43761	43552	52774	52923	57240	54723	57581	61953	61759	56534	61912	62115	59364	50523	41482	27124	13446	17128	21381	21292	13423	9860	5705	3613	5730	10669	13553	17967	17286	17055	7446	5096	5849	10024	22993	41143	54093	59434	60498	60408	61444	62528	64712	64250	64624	65463	65427	65501	65195	65422	65459	65239	63792	62141	63867	52884	27783	16914	13101	13955	18087	22128	17967	19421	16771	13898	11864	11169	9204	10604	7919	6950	7604	8913	13822	24282	33307	45346	56319	61572	63191	61177	62592	62597	60924	61702	57326	52615	60039	59317	50991	51587	51229	46624	45044	30398	27366	31832	34928	49368	44311	25669	37060	36876	27898	10569	5006	6482	2776	2899	3977	4388	4000	3437	3496	3375	1863	2394	2882	1609	1996	2406	2856	2701	3156	4494	6515	5458	7820	8167	8222	7255	7142	8437	8005
4461	2492	3388	3200	3743	5126	3978	4031	6068	4598	4623	6779	6543	6117	5743	5916	7846	10207	10355	7577	7426	9934	12306	11690	16807	19186	13910	7926	12456	16850	9088	4900	13193	29820	36425	45709	48000	47555	54339	56701	43013	44598	53491	52808	53134	56738	58964	61848	60664	58558	59770	60606	58744	51000	42591	28235	16954	16611	20296	18252	15923	10881	6841	3860	6163	10092	15004	17919	17530	15403	9069	4884	4751	9749	19642	41842	56153	58028	61022	61655	61397	62640	64912	64718	64401	65226	65465	65141	65379	65358	65188	65042	63076	63820	63072	48374	22099	15277	14099	15603	19184	21874	17562	19685	15100	9765	11330	9525	6030	9477	7302	6864	7703	9473	15425	21176	32373	42950	56523	61799	63277	62722	63609	61888	61445	59888	55765	52212	59675	56798	48974	48268	49269	47781	43300	28266	24349	31286	27652	42826	43053	27669	35127	38968	27413	6036	5427	4375	4441	3009	3167	4011	3334	2608	2719	2729	2108	2800	1762	2616	3364	2565	1927	2762	3008	5094	5137	7483	6633	7197	8776	6256	7787	7372	7339
4107	3728	2054	2517	4042	5870	4943	5499	4708	5969	4989	4735	6487	6495	7849	6529	8645	9148	11487	10264	10407	11343	13581	13304	20220	21405	15744	7509	8762	18215	11321	5475	17262	30413	36937	44176	49016	47228	56319	59011	42002	45198	55076	53442	54751	55627	58036	62030	61656	58338	59175	61636	56249	47628	41117	24508	16312	16321	18645	19126	16725	14109	7537	4248	7605	11521	17473	21845	19770	17097	7858	5364	6227	10734	19879	37778	55434	58035	59782	61324	61334	61991	65077	63595	63302	65298	65336	65197	64853	65200	65144	64208	63672	63199	63565	50607	30262	16627	9984	12834	18630	22520	18137	22521	16073	11480	12203	10914	9771	8486	7330	7052	7617	10501	16301	23812	32202	45451	53094	62427	62553	62864	62914	63623	61188	61793	56514	49324	57943	56366	46195	44614	49932	46673	41681	27442	21481	27431	33023	40220	40785	27884	36454	36860	24655	8359	7538	4659	3067	3388	3493	3279	2644	3144	2687	2966	1160	1423	2391	2001	1734	3515	3307	4260	3867	6456	6547	6054	9079	9588	7824	6464	7136	8362	8772
4903	3701	2382	3067	3781	4776	4708	5720	4137	5388	5483	6385	7485	6559	6917	6395	7759	10188	10847	7026	10257	11185	14158	13426	15633	21011	13146	6876	9600	18041	9050	5271	14800	29795	37263	43415	51340	50642	55677	57107	41284	46758	51912	55021	57095	55283	57105	62867	63035	54860	58542	61554	55244	46084	37091	19045	9677	15635	15966	14385	12709	12708	6395	4126	6926	12851	16958	20759	17712	16507	7903	6504	5991	9533	20596	41899	56045	59851	60504	59925	61101	62361	65054	64842	63772	65354	65487	65440	65418	65437	65408	64322	63544	64139	63366	53824	36159	16545	13546	14530	18309	21417	20236	26448	17760	9115	9172	8746	7469	13088	7356	7751	9140	11114	11857	22795	30021	41457	55834	62573	62987	63607	63023	63235	60259	61886	56715	50807	59354	59498	52098	48574	49488	49124	46460	27804	25839	28402	35850	45743	37988	34196	38187	35587	27789	12251	4862	3852	3619	2677	2947	3732	3355	2624	3058	1856	2522	1670	2182	1218	2408	2899	2257	3045	3443	5559	5396	8436	8779	7332	6162	5808	5727	8470	6945
3909	3437	2664	2448	3671	3791	3644	3814	4794	5117	4757	5516	4402	5702	5743	8189	8537	9817	10381	9396	9516	11229	11918	12296	16031	19816	13130	4699	7869	18001	9366	5716	14156	27699	35368	45512	52548	51259	56553	56639	46484	47797	53502	48892	52545	55096	53797	60715	61462	55563	56008	60004	52952	37686	33744	21100	11059	16607	16551	13986	12564	10324	7091	3477	9166	13790	16821	21416	21823	14617	7638	5739	7228	9342	20579	39649	58018	59235	60111	61277	61199	62152	64935	63287	64276	65394	65240	65504	65033	65368	65266	65018	63674	64017	63465	53725	36179	20721	14368	17568	23177	16098	17297	25330	16517	8273	9978	9767	10810	8640	8198	8453	8919	9415	12156	21463	29188	43869	54675	62708	63198	62471	63273	62855	62586	61144	57314	52917	58523	58210	50005	49889	47933	48323	47980	29288	26340	31628	40236	50035	40103	38142	41270	39684	29411	13579	5020	2941	3290	2810	3895	1949	2251	3391	3887	3414	3465	2398	2704	1718	2241	2396	2412	3134	4963	5847	6370	7063	8493	9075	7416	5552	4106	6176	8402
4015	2932	2947	2224	3622	3370	5342	3104	4263	5024	4839	6753	5554	5947	9301	7535	9641	11155	12227	10632	10740	12774	15128	11812	18816	18846	12562	7007	8952	14397	8936	5075	17823	31055	34952	47626	50784	52972	56580	57451	47597	48982	55674	52034	54760	56075	58336	61980	60699	55142	58988	59786	53032	35547	30221	17812	10757	18947	19861	14721	15179	11254	8040	4776	7824	15937	19653	23960	22810	14944	8780	6163	8288	11880	23358	40928	55561	60119	59384	61987	61590	62872	64445	64199	64871	65282	65428	65352	65308	65392	65254	65148	63825	64338	63200	52623	38236	21339	11910	15661	22797	15342	20242	20050	16505	11086	10497	9343	8524	9815	6451	5070	6353	8501	14313	22677	35023	43714	54972	62326	63832	63232	63402	62621	62196	61302	57268	51041	58409	56131	50502	48681	47890	49681	47030	29126	25668	32832	40136	47943	40159	38111	41180	38569	30941	15706	5443	3523	3148	2543	3342	4078	2333	3156	3051	3230	4172	2853	2485	1557	2788	3977	4028	4000	5355	6620	6910	8151	9993	9142	8595	5703	6755	9166	6426
3858	2499	3130	3554	3327	4312	4249	4107	4588	5662	4453	5658	5922	8705	8692	10679	10452	11135	12091	8850	11229	11896	15319	14883	16785	17780	12527	6718	8791	14615	10016	8319	18910	33261	35570	46844	52979	53694	55726	58150	46255	46470	57188	51856	54166	57379	60467	62560	58623	53622	58776	60409	53944	40329	32195	18862	12949	19202	19845	13610	15417	9700	4333	4458	6783	18729	21951	26913	25666	19940	9944	7196	10125	13721	24368	42413	56670	59559	60336	62130	60416	62291	63961	64595	64565	65403	65326	65228	65273	65173	65483	65210	64204	64098	62078	53460	36046	24785	12704	18713	22182	18459	22280	20826	18794	13341	12084	8118	12017	10684	8162	5927	9094	8503	15384	25711	31536	43847	55708	63224	64042	63610	64245	62982	61767	58970	58603	52496	58168	58408	52481	53612	45555	47504	47866	34131	29889	37572	39124	51610	44674	39890	49527	40629	31339	14660	4134	4157	3042	2472	3794	4808	2632	3009	4466	3625	2728	2084	2880	2176	2628	4058	4325	6470	6404	5877	8580	9644	10736	10187	9287	7727	7112	8233	7805
4160	2617	3786	3593	3187	3144	3444	2609	4159	4857	5236	4981	6760	7793	7640	10511	9566	11443	11608	10415	11389	14221	15064	13108	16395	17324	12144	6069	7771	18157	8792	7981	20964	34312	36541	47310	52535	52404	56376	59802	48672	46449	53368	55705	55098	56616	59685	61597	56079	52191	57209	60396	55754	46007	31025	20474	13210	19034	16427	9741	14159	8435	5452	4813	6686	17024	22601	23643	23142	18814	9488	6848	9318	13396	24240	42179	57275	59265	58649	61733	61362	61855	64618	64297	63820	65023	65231	65250	65337	65445	65362	65322	64511	63832	60915	53850	39781	23761	14630	15371	23122	25835	27255	23215	18938	13802	12902	12395	9569	12614	8470	7091	8644	11517	16036	23433	32207	44368	58420	63311	64782	64241	63460	62898	59720	59855	57241	53389	57155	59160	51608	50239	49164	49768	48382	35428	30536	35533	40535	50714	51997	37302	44283	42310	28854	14543	6154	3955	3117	2325	4848	3645	3463	3015	5580	3690	3348	3068	2759	2398	2486	4582	3392	5003	5425	6059	8838	7316	11700	9198	8901	7433	5580	7731	6828
4148	2954	2385	4226	3004	5035	4439	4534	4307	6456	5730	5462	5413	8296	9477	9629	10991	11430	13091	13155	12367	14300	16353	15277	17366	19062	13204	6083	8585	15150	9550	8222	22122	36128	38227	48900	54079	52272	54849	60323	47855	48013	55078	56259	56181	59940	60721	62204	58846	56103	58157	61496	56170	44809	35371	21960	14174	16123	13206	11306	16469	9848	4072	5177	5902	18004	24830	24884	25873	22305	11191	8435	9083	11191	25131	42614	54958	59488	59158	61527	59704	62740	64448	64272	64184	65189	65155	65442	65248	65397	65404	65357	65124	63879	61174	53479	42014	22895	16649	18552	22884	31308	25524	25318	21674	14875	10799	11503	9871	9197	8708	7126	10281	12370	17085	25369	31224	44934	59639	64168	64661	64362	63861	63324	61551	58778	55338	48288	56729	56127	47589	49303	48040	48528	46257	35120	24190	30205	32847	47130	52312	43149	45035	44604	30353	15978	5110	3013	3123	2669	3581	3480	2497	2961	5638	4059	1911	4227	4028	3462	3450	4182	3721	4638	5855	5245	8012	7066	10798	9615	10298	8225	7690	7783	6953
4096	3969	2933	4382	4301	5399	3121	5069	4403	6334	4461	8516	8739	9561	8397	10985	11827	11175	11751	11662	14944	13478	15771	15444	21374	18016	13698	7988	7687	17966	8924	8356	21085	33661	41807	50504	53027	51767	56065	59635	50332	48750	55985	55976	53624	59563	60705	61349	60106	57889	59210	61318	56667	43468	31992	18291	13475	12846	9223	14968	15690	8615	4729	4062	7185	16576	27427	23996	21063	18711	8705	7342	8072	11421	24733	38734	55176	58322	59179	61100	61166	62341	64297	65027	64382	65470	65349	65214	65306	65304	65359	65164	64939	64699	60539	55145	43185	24105	18855	17518	22168	26356	24709	21021	20658	14335	11961	9961	8937	9375	8136	7309	9057	11962	17283	25330	33945	45164	58433	64150	65070	63901	63847	62290	60338	57378	51811	44305	55028	57649	50634	46667	48354	47709	46767	37032	22957	32105	34113	45784	53199	49288	47031	43637	30687	15699	4357	3709	2324	2789	2661	2150	1561	2965	3507	2604	1964	3761	3338	2067	3205	4673	2996	4004	6759	6966	5398	6631	11223	11719	9022	5936	6949	8451	6667
5364	3022	3701	4013	4232	4853	4114	4680	4083	3343	5677	5405	7325	8941	9155	9884	11926	13582	13704	11746	12025	14702	14740	12098	22274	17882	11336	5272	10775	16518	10650	8603	23714	35704	42435	49610	54387	52508	57811	59833	50494	49699	56351	53229	55114	56732	61259	61927	60214	56563	58814	59454	53782	41659	33577	21079	9842	8657	8629	10932	11101	8066	5936	3563	7452	17515	24110	26818	24685	19230	10339	6124	10248	11588	25285	42907	56512	58358	59801	60358	60884	62526	64731	64530	64385	65207	65419	65297	65286	64933	65465	65504	64279	64339	60253	52780	41125	21581	16096	24373	24672	23473	18830	19989	21864	14919	10391	10078	9922	12167	7602	9129	10649	10512	16605	26505	36581	46938	57720	63588	64388	63001	63884	62583	60612	58896	51881	44131	52386	57850	50430	51953	49195	48011	46095	32506	26739	35944	32652	44402	53827	51181	51355	46229	30599	17571	7501	3487	3626	2122	2093	3401	2326	3540	2776	3615	3576	2517	3355	2310	4684	4212	4653	4886	5424	5739	6442	8465	15668	11524	10946	9691	6841	6332	6314
