5307	6432	5918	6300	6573	8005	9797	5477	4744	5818	5769	4462	3126	2502	2139	2657	3876	4974	9149	14648	13138	16200	27229	8814	21367	34569	46240	42611	52456	39277	51973	54099	56528	61597	63063	59012	63886	58204	47067	27110	20740	24216	15465	5753	5103	4838	5223	5653	10601	5155	4200	13905	29127	50676	58901	60704	61569	63267	61949	64392	64783	64777	64745	64111	56413	59274	43090	20508	9895	9072	16581	21343	16049	19622	16793	15193	12902	11815	13442	19511	35639	47832	56011	51889	52281	49543	49852	46085	56990	41614	37154	39396	36662	25590	41514	49315	44808	37495	38441	19676	11848	6597	4730	4347	3086	2627	4150	3823	4304	3853	3038	3793	4780	4501	4450	7615	8963
4648	4257	5318	6152	8271	8801	8714	4665	5915	6583	6567	4328	2882	2430	2295	1955	3478	4642	8643	17888	13168	21085	23969	9402	19546	35652	43260	43397	47429	34859	50789	52942	55262	59344	62229	59281	63066	60654	49458	31708	19306	24948	14060	5515	3799	3147	5299	8468	11862	4270	4800	11626	24589	54102	58873	62076	62943	63845	61110	64194	64460	64283	65148	64183	57605	59675	42244	25752	13135	6393	17820	22531	19717	18035	14915	16260	13029	11526	11246	20007	34817	49984	56024	52411	53307	51166	50802	48739	54701	42805	42062	42627	35282	30594	44422	48214	46598	41207	34475	20901	11142	7913	3224	4430	2248	3035	4370	4013	3006	2732	3854	4455	3895	4172	3835	8406	6686
4180	5642	5121	6086	8083	6145	6640	4972	4667	5640	7319	4373	4259	3942	3308	2096	3736	3538	7288	20441	14567	16494	24058	7739	17945	37706	42267	43096	48752	36500	47520	52468	54902	57890	61984	61762	63102	59345	50350	34748	19953	20003	14365	7122	3182	3875	5963	8952	8806	5595	5474	12116	24525	51569	58835	61045	62882	63967	61676	64878	64221	63877	64915	64983	61629	59559	48710	25510	12204	5684	14751	22079	19223	16040	14786	11466	9409	10191	11558	21479	33457	49948	55822	55767	53691	51596	51596	49229	55073	38791	40782	40763	35185	28643	43580	45806	45682	37347	32229	17815	9403	7047	3618	3929	3816	3773	3874	3805	2961	2994	3310	3854	5749	4242	5157	5898	9563
4443	5638	4891	3882	7386	6992	6137	4397	6144	5782	7330	5165	5523	2608	2329	1556	2653	5404	10973	19861	13236	16676	26965	8239	22040	35507	48622	47796	48986	36903	48266	54720	52274	57588	62548	61269	63064	58435	53444	30446	20284	20630	14853	7019	2251	3649	5581	8484	12597	5552	6405	12030	27869	52521	58309	60976	63173	63668	61835	65232	64740	64564	64955	64860	63114	60717	45439	25971	8665	7266	12175	23007	16022	16193	13212	11711	9644	8977	11484	20617	33332	50652	57187	55414	53729	53519	54009	50830	56710	41354	44055	41755	33632	28429	42376	46623	42915	36012	33340	12292	6349	6360	2725	2473	3157	3718	3339	4234	2425	3113	2580	2664	3670	6691	8254	7520	6225
4335	4415	3513	5793	7863	7181	7494	6264	6797	6214	6380	6053	5710	3597	2341	1910	5110	8634	12288	21799	10897	15922	21697	7991	23283	36769	47509	44313	50341	35020	47173	50932	53088	55885	62493	62370	60614	58144	46506	26254	14640	17926	15751	9362	3082	3380	6922	9839	17399	5920	4943	11187	30444	50923	60258	62048	62583	63720	62478	64805	64903	64578	65293	64612	61151	59599	45503	25702	8978	8589	12732	21598	19041	17302	13640	12726	7450	10600	12998	21439	36189	50783	59122	56047	56332	55455	54530	50614	56049	41824	42131	42404	32351	31623	38957	48668	38079	32949	34823	11024	5848	5556	3028	3209	3578	3143	3938	3848	3042	3323	1914	4205	5216	6742	6442	8025	8097
2977	4587	4098	5149	7723	5913	5308	4666	6975	4403	5582	5401	4634	3333	3424	2863	6009	8921	14070	21837	10510	12783	20613	7775	20573	34994	49551	48927	52615	35249	47720	54495	54231	56166	63084	60411	61501	58679	45464	27036	21543	19698	14747	8561	3043	3654	7530	8922	12617	5181	4727	9572	30863	54621	61108	60882	62283	64502	63996	64840	65140	64988	65062	64619	62362	62183	47265	24707	11942	10317	12660	24449	16493	16401	12923	11751	8403	11246	12098	22305	34989	49983	57574	57952	58541	55672	55632	51316	58134	42659	43803	45101	35519	30100	34881	39508	36569	31010	32687	10809	5712	4114	2704	3096	2245	2795	3854	3169	3176	2737	2912	4261	4092	5732	5708	8974	10769
2495	4613	3684	5281	7347	5342	7223	4743	4299	4751	4009	4484	4213	3037	2693	3390	5195	9089	10952	19300	10282	14798	20754	5336	19353	33211	48619	47412	50431	40194	47769	51682	53783	54575	62658	59130	59369	58334	48577	26316	20851	19546	16379	12086	3004	3569	6768	10193	12235	4775	3761	8541	26361	51339	58937	61803	61271	64157	63539	64642	65099	65290	64911	65103	62730	62220	52402	30805	12115	12114	13478	21648	15650	14277	14491	11674	8231	8643	13307	22109	35231	50540	60345	56340	59232	57164	56999	51343	58852	48139	43908	45704	38086	25501	35045	45069	37741	36355	28442	12443	7804	3217	2965	4436	2198	2209	4022	2399	3910	3766	2985	3792	4534	6266	8093	8279	9728
4247	3854	5131	5156	7253	5410	7442	4333	6071	4958	5307	6237	3914	2376	4120	2728	2909	10042	10327	12985	11618	13193	20266	5825	19172	35106	45692	45183	52321	38953	48250	53722	56179	56229	62676	59382	61944	58089	47901	26314	21725	18337	13024	11618	3400	3108	7448	9249	11737	4598	3766	8055	27693	50467	58770	61666	61463	64840	62807	64803	64860	65140	65294	65206	62954	62994	50599	28343	13851	14099	15287	22904	16005	13490	12762	12166	7888	9731	13489	22236	36214	54497	60022	59474	59650	57838	56140	53330	58365	47935	46315	44033	35120	28812	36772	43935	37362	36137	27671	12687	6667	4020	2945	2850	2137	2952	2899	2526	2930	3198	3424	4864	6477	5654	8620	8241	10910
5146	4292	5848	7410	7743	5719	7189	4873	6051	4802	5001	5571	4635	2272	3171	2886	3444	6405	7105	13787	8244	14058	18945	5304	22904	32362	48383	48720	55185	38372	49295	52004	57276	56374	62228	57113	60542	57293	44108	24695	20961	20060	15259	10353	2733	4297	8687	8710	11575	4341	4229	5981	25449	52325	58631	61517	63861	65202	62149	64986	65043	65292	65069	65331	63157	63327	48465	28506	14706	15602	16367	19529	13393	15183	12331	13550	9449	9973	12012	23019	36509	55321	60017	59739	59711	58221	56391	53624	59093	45029	45222	46745	29173	34348	36823	47764	34712	36159	23817	13333	3949	3216	3881	3178	2472	2163	3444	3294	3474	4469	3585	4864	6417	8201	7544	11519	9720
4746	4948	5404	6370	7737	6229	4987	4561	4985	2943	3620	6402	4378	2259	3457	3597	4507	7848	10275	17340	9419	12721	18675	4288	20379	34716	45067	47758	54289	43039	50640	53044	56438	58545	62754	57392	61650	58827	43225	26011	17947	17243	12578	8731	3345	3443	6765	10743	12241	4720	3835	9216	28006	53203	59306	61689	63674	64929	62354	65253	65039	65263	64939	65270	63860	63184	49878	25233	14272	15156	19179	19255	15280	14989	12265	12574	7589	7402	10493	24342	37946	52703	61481	60371	61016	58156	57616	55463	59790	46358	45379	44184	31202	31305	33979	49877	33937	34448	24496	10318	3292	3025	3289	5244	2522	2176	2841	2075	2685	3864	3429	3625	4150	5579	7896	8772	10284
3456	2226	4852	4948	5953	4692	6228	4946	4633	3937	3798	5772	7998	3417	4930	3084	4907	9287	10109	19807	10639	11187	21597	5110	19642	32396	44565	47759	53233	40874	47576	51172	55291	58470	61487	56694	61569	58955	42681	27098	16714	21926	11433	8487	3134	3601	10849	13503	14794	4894	2663	9774	28194	54509	61027	61331	61979	63630	63956	64776	65239	65434	65360	65355	63818	62912	50357	26959	15666	16194	15461	17344	16423	12253	11847	12111	9692	9153	11266	21665	36643	54997	62200	60487	60797	58088	58614	54902	58573	48935	45536	44561	38030	23194	31822	39497	38673	33044	28601	8494	4349	3592	4755	4342	3446	2367	1257	2613	2476	1936	3528	4191	4763	5027	6537	8068	7966
3646	2654	5017	5770	6348	6524	6037	4908	6034	5300	5064	5332	5638	4736	7436	4253	5320	10589	11686	18321	11062	11470	17038	5692	20299	31652	44773	46321	54309	44974	46821	52566	55545	57344	62746	57150	62092	58461	46248	29221	16235	19646	13339	11504	3376	3386	12265	15538	14955	6735	3910	8280	27399	54856	58893	61929	62761	64262	62372	64992	65185	65144	65400	65392	63374	63473	47526	24016	16573	18267	15570	18732	16956	12262	11566	14348	7266	8507	11160	23857	35229	53378	60860	61648	59388	59633	56407	53788	59736	49362	44953	42475	34539	23489	31726	40350	38886	37610	23322	7101	7566	4426	2959	3696	2673	2428	2003	1874	3092	1882	3830	4076	4490	5900	7295	8210	7263
3953	4085	3550	6495	5670	6605	6369	5328	4735	6554	4331	6517	4762	7213	9015	7018	5832	10747	9415	17764	9018	10625	14901	5831	18989	34676	42955	49656	53036	44908	49334	51421	57271	58054	62915	59029	62575	58515	45242	28338	18122	21467	15247	11328	3272	5195	12481	15950	15588	7259	4096	8359	28401	52143	59958	61625	63546	64369	64277	65326	65102	65237	65432	64967	63514	63961	45796	26099	18627	18788	17624	19941	14548	13103	10387	12479	7832	7417	11355	21328	37212	52374	61264	62740	61895	60180	58724	55317	57998	50055	47680	44358	30223	30096	37715	37801	36944	36949	22055	11469	5370	4404	3269	3615	2791	2229	1935	1988	2462	2641	2113	3929	3913	6440	7157	7912	8424
4481	5860	5372	4259	5765	4469	5642	4724	5321	5536	4713	5997	6001	7583	11411	5742	6296	10266	11783	12844	10464	10242	18009	5493	20748	31581	44871	50087	54980	42428	48435	53606	55613	59092	62586	57814	59999	56244	44252	27575	16657	16836	15723	11316	3414	3816	11793	16373	17579	5693	5872	8532	31147	55127	59109	60984	61437	65209	64170	65198	65416	65364	65407	65234	63270	62923	41516	18827	14598	19918	16911	20268	15299	12285	9256	10568	7477	8385	12774	23425	36428	54546	62512	61190	61210	58482	57043	52944	59766	54138	48749	46269	33583	34491	38103	46045	31966	34265	24417	13108	4259	4588	3309	3844	3770	2776	2289	1788	1862	2246	2577	4179	3920	5408	7736	8010	8457
4042	5668	4083	4492	3976	3752	4473	5219	3798	5818	5278	5490	6190	5215	9700	6546	6609	10442	14234	15473	10074	12109	16048	6438	19043	34398	46561	49036	56041	45793	50431	54141	56033	57539	61953	56833	60380	58950	44012	27754	15755	22656	16163	11185	3656	6704	13985	18965	15798	7124	6748	12095	34701	54328	59542	61851	63154	64943	64397	65332	65312	65133	65425	64885	62980	62222	35925	15784	17512	20620	19859	19712	16162	13150	7994	9861	7882	9358	11160	26664	39975	56553	63028	62006	63343	60750	60279	53062	58702	49044	49172	46915	35080	27955	34524	48582	32682	36481	30875	11106	4079	3479	3759	4459	3994	4559	2580	2765	2670	3253	2610	3187	5069	6453	8458	8166	8619
2806	4592	4021	3876	4144	3658	6336	4833	5793	6626	5875	6501	6573	8461	11479	7232	7743	12708	16970	21382	13818	11116	18152	5897	24742	35232	49483	48628	57442	47774	51971	56061	55997	59601	63315	58128	62043	57089	43782	25658	15510	21772	15758	11931	4416	8223	16690	20798	17326	8235	6239	11708	34214	55770	61088	62121	61649	64611	64693	65361	65392	65368	65358	64676	62667	62621	37368	18732	14133	20557	19647	19199	12504	11677	9266	8698	6913	8056	11274	22213	37940	57158	63146	62702	63350	59104	58873	52699	59266	48998	47336	45547	35325	24674	32325	41326	35816	35674	31223	9075	6695	3613	3182	4237	4096	3061	2966	2605	2493	2600	3109	4791	5056	8073	11155	8093	7944
4275	4355	4542	5492	4137	4114	3494	4306	4748	5369	6421	6497	8336	7853	11166	8418	8631	10204	15025	19875	11005	9114	14347	4971	22894	35367	46086	51537	56668	45197	52439	55126	54540	58714	61522	58161	60759	53975	42537	20308	14235	16868	14044	11986	6002	9015	18059	22172	17982	8742	5398	11871	34030	55780	59407	60677	62372	64619	63913	65026	65348	65344	65501	64026	63374	62569	44311	16831	12177	20127	20116	22893	10635	10459	9377	11091	6479	10547	12189	21393	38279	55784	62898	62367	63562	60971	59367	51130	59317	48051	50627	47805	37406	24354	31127	41990	34642	37989	31477	10819	5691	3938	2667	4101	3482	3002	2993	2127	2920	3672	4158	4610	6324	6248	7050	9060	6514
5568	5135	3244	3971	3605	2564	3766	3299	4108	4634	6539	7003	9117	12351	12682	10280	10457	13141	13773	20173	9399	8867	15247	6731	23688	34505	49026	51913	59420	45954	51745	51668	55014	57398	63430	55114	59581	48607	34965	20985	15162	16464	13651	11660	6454	7686	16529	23080	19922	9337	5087	11219	32790	55915	60137	61200	62904	64014	63645	65292	65210	65463	65320	64458	64046	62052	44264	19191	13578	19432	19197	25302	10170	11310	8524	12361	5802	10398	12960	23881	39829	55505	63890	63586	63716	62026	59370	53341	58461	51309	51877	49037	40135	26890	40395	49729	39318	42499	35864	13452	4570	4102	3205	4002	4146	4134	3996	3642	3192	3012	3241	3613	5865	8315	8079	8252	7891
3167	4414	3467	4204	4049	4339	2473	3305	3645	5167	6404	8002	12195	9942	11116	9986	14092	13311	17086	16314	9934	9384	13720	7293	26880	36762	46804	53488	60094	49233	52652	53186	55146	60703	61055	55848	61975	54519	33227	18023	14167	19064	15375	11253	5865	9002	20909	23464	19629	9718	8714	14728	35630	57451	60416	61318	61071	64569	63828	65490	65285	65380	65417	65237	63898	61668	44903	21647	17624	21729	21285	22209	16639	11361	10341	8696	6088	10109	12912	23769	40629	56461	63453	64270	63898	61440	58423	51625	57986	51786	45027	49165	40396	27003	37902	50537	37589	43611	32818	14238	4151	2757	3634	4346	2936	3511	3202	3666	2942	4465	3814	4569	5304	8274	8705	11882	7270
4245	3017	4567	4038	4166	3281	4497	4351	4864	5686	6783	8890	10620	11641	16926	9704	14370	15123	14698	21735	9042	8020	13731	7723	29758	41817	51414	54503	59994	49473	50643	54813	56173	60893	60025	56103	62140	55064	38098	17404	19091	14641	13869	9932	5166	9404	22991	25252	18524	10493	8992	15121	33458	58043	59526	61229	61343	64482	64184	65263	65007	65319	65329	64997	63851	60483	43584	21376	16097	19650	26770	21632	18805	13119	9906	13676	6730	10233	12219	26024	40513	58952	64286	64051	62782	59140	58237	52941	57740	48461	47185	45651	38727	30459	36639	51519	44248	45319	35421	15225	3017	3617	3592	3773	3140	4857	3435	4630	3298	3121	3166	5077	7571	7322	9788	11105	9748
4451	5035	4213	3684	3292	3348	4584	3687	4884	5076	6631	9407	8709	9541	12612	11682	12165	15274	16093	17646	9707	10806	13814	7859	29907	37067	50629	50305	58089	49511	50709	54333	57161	61239	60569	56939	59442	55186	39633	24395	12308	9171	14304	8230	6329	7323	20851	24762	21673	11073	9284	14557	33995	55956	60639	60625	60144	64661	63910	65292	65334	65335	65475	65403	63988	59649	48435	25065	16743	23747	26916	21020	16253	11417	10881	11407	6730	10871	14893	25572	38940	56929	64077	64222	62335	59061	54039	45402	56869	51210	48428	46296	42496	26340	31419	45238	48736	48705	37086	17743	3906	3518	3481	3100	1840	4180	2782	3438	2110	4739	3339	5126	6481	6714	7894	10299	7984
5621	5284	5317	4633	3245	3446	5019	3878	4402	5428	7240	6624	8318	11394	13817	12766	11901	16037	17097	19917	13385	8490	15695	8317	30137	42789	53478	52154	60945	49248	52734	53027	54716	61675	61971	59707	60305	53647	38458	19850	10355	12037	12123	7052	4927	10451	22642	25937	23454	10423	8304	15062	32608	54876	59048	60127	61116	64488	63535	65332	65333	65282	65426	65278	64310	60290	44194	21229	21267	27190	21192	24287	17775	12244	9307	10815	8562	10196	13680	24465	37609	57740	64859	62723	63583	58886	55964	44091	56188	50333	48495	48543	40879	26262	29937	46368	53968	48767	38348	17597	4479	3191	2344	2894	3789	3883	2719	1894	3068	4688	2862	5216	6743	6916	12503	13187	9231
4823	3783	3718	4069	4353	3482	5461	4882	4832	5628	6554	6685	8678	11711	13186	12586	12927	18077	18062	20692	9698	9344	18280	11108	32404	42706	50315	54432	61317	50042	53968	53145	57127	59685	63466	59950	58564	51160	33121	18122	7051	14098	13508	10688	5090	8649	20800	25865	22207	12349	8458	14268	35193	57540	58742	60608	61893	64834	63849	65402	65377	65160	65457	64738	63621	60895	41772	20090	23362	21498	23330	26193	14958	11594	10453	10351	9650	12019	14269	26342	39594	59253	64273	63234	64285	61813	59206	47409	57165	51846	48186	47713	37722	30776	32111	47795	53439	52758	44388	17758	4605	2598	2916	6756	5694	3080	1936	2105	4573	4397	3603	5827	7495	7433	13640	10160	8059
6839	4225	3294	3162	4140	4464	4484	3552	4991	4688	5266	8677	10574	9614	11974	13643	15381	14627	19596	15772	8558	8337	15337	13043	32788	42012	54199	53578	60976	49121	54417	55859	55771	59001	62272	56483	54401	47729	31876	13109	9623	13464	11295	8549	5404	11379	23743	29472	20814	11297	9904	15499	35833	58570	58460	61065	59353	64877	63979	65095	65145	65223	65461	64539	63339	61575	41668	24389	22994	24446	18803	18172	14352	10142	11409	9533	8123	8807	14652	24177	38542	60370	64245	64118	63807	62280	58141	49806	57610	51111	49516	47444	39377	36407	33870	48500	51368	51621	44358	15325	4897	3333	4149	4496	2665	2282	3270	3608	3525	3266	7331	4809	7241	7304	8999	9010	9289
5304	4311	3859	3500	3775	3401	4119	4389	3615	4099	6068	6593	8674	10077	13020	12102	13595	14496	13100	17523	8178	9476	16868	10734	33004	43319	53983	55378	62042	52575	56550	53373	55567	58950	62200	54617	57484	52680	26788	16821	11094	13238	12622	11384	5691	11442	21137	25093	23901	12708	10173	18300	36039	55844	57848	60157	61882	64528	64451	65051	65429	65455	65390	64656	63471	62286	42553	23294	23918	26220	18560	21776	19842	9800	9582	10092	7716	9474	14142	25665	42699	60794	64938	64281	63692	61982	56176	48815	57659	52167	52375	47383	36770	34275	33617	50074	55496	53063	45563	15968	5628	4463	3268	2441	2325	3418	2941	3433	2484	3132	6296	5095	7654	7544	11527	9628	8206
5590	4769	4274	4613	4712	6185	3858	5714	4290	4486	6103	7734	9110	10274	13367	12176	15744	15131	16339	14446	7405	9422	19392	10237	32992	43861	52334	55170	62062	53966	55308	57289	58711	58758	62488	57460	59523	51991	33138	16781	14515	9094	13326	12454	5697	10400	22004	26200	25981	13793	9170	18285	35938	57067	59237	59813	61101	64698	64703	65308	65468	65269	65181	64749	63006	62388	42938	23370	21399	26704	14813	22211	18215	9214	9373	11898	8667	10600	14310	27730	44028	58208	64719	63919	63017	60204	57581	51706	58080	53613	54016	50818	39450	31001	33025	48619	54877	54033	48164	16539	5083	2790	2885	2373	2673	3388	2573	2973	2340	5878	4207	3546	6222	7399	8740	9787	7667
4901	2776	4190	2456	5096	4482	5281	5154	4598	5242	5236	6578	10397	10924	11074	11115	13831	12127	12605	13437	5737	7088	15724	12778	36355	44134	52407	51852	61825	55777	56724	55096	56022	59467	61686	53465	57321	49119	32902	15185	15519	9686	15731	12883	6235	9496	21130	26677	24299	10722	8895	18245	36213	55738	57752	60137	61862	64416	63124	65084	65243	65375	65376	64707	62275	61443	41964	21200	22202	25625	20256	23749	18508	13153	7214	9688	7710	8632	15183	26785	41977	59385	64352	64217	63360	60883	61101	51712	58432	53684	53965	48059	37993	35566	32949	49628	52034	55618	48090	16866	5063	3236	3313	3289	1895	2110	3307	3120	3190	5475	3848	4394	7214	8517	11441	8030	7043
